mass_B
t	x	y
0.0	-0.05800128781039926	0.0426980164337141
0.03336666666666667	-0.052030973703861116	0.06370369563773634
0.06673333333333334	-0.045148177886125185	0.07530250683333164
0.10010000000000001	-0.03665301847237756	0.07591873364946392
0.13346666666666668	-0.02593276992830712	0.0660969011363372
0.16683333333333333	-0.013144127206248302	0.04394641768601157
0.20020000000000002	2.860318079714874E-4	0.010476972804204454
0.23356666666666667	0.011812294115010058	-0.03426948030561727
0.26693333333333336	0.015183948719955986	-0.0848706182663429
0.3003	0.0022863702041502343	-0.11806146146050928
0.33366666666666667	-0.018339351408207416	-0.10010011679870467
0.3670333333333334	-0.02965693274483694	-0.058697357749893486
0.40040000000000003	-0.033523837307319115	-0.016087266768533448
0.4337666666666667	-0.03345341093542814	0.02030181726024405
0.46713333333333334	-0.03148678036061947	0.04810236002757651
0.5005000000000001	-0.029124899295602802	0.06634433536913356
0.5338666666666667	-0.027453482595534984	0.07419950498413519
0.5672333333333334	-0.026810809085211273	0.07108846243441069
0.6006	-0.026951144384238845	0.05661038866678472
0.6339666666666667	-0.026975323677055574	0.03047786097457933
0.6673333333333333	-0.025388300446501366	-0.006993646741954351
0.7007000000000001	-0.01948865607730904	-0.05333066190378227
0.7340666666666668	-0.005084481834569332	-0.09942127386825733
0.7674333333333334	0.017306948974675662	-0.11590619672504576
0.8008000000000001	0.028299832227528077	-0.08502332879501145
0.8341666666666667	0.024777599697205388	-0.04075773904859814
0.8675333333333334	0.01382633316476023	9.010955156013578E-5
0.9009000000000001	-1.0851665304345559E-5	0.03312447677288011
0.9342666666666667	-0.014092247249852197	0.05657619808779957
0.9676333333333333	-0.02681557816059954	0.06976166313612506
1.0010000000000001	-0.037677249335760665	0.0725200720178436
1.0343666666666667	-0.04692809141375254	0.06409964977784635
1.0677333333333334	-0.05544207145399571	0.04471486354762666
1.1011	-0.06473252107794941	0.014051963681709523
1.1344666666666667	-0.07671705531133599	-0.026485430801490628
1.1678333333333333	-0.09387320567251384	-0.07272197721645063
1.2012	-0.11939941822945532	-0.10999245088549592
1.2345666666666668	-0.14293947520144612	-0.10412182717786478
1.2679333333333334	-0.14777268882882433	-0.06470908765635092
1.3013000000000001	-0.13967350109893384	-0.02183130880239814
1.3346666666666667	-0.12519771623924658	0.015597158469701444
1.3680333333333334	-0.10813785823356176	0.044311960890618896
1.4014000000000002	-0.09063691523203471	0.0632824230946668
1.4347666666666667	-0.07407095783400747	0.07204715621702756
1.4681333333333335	-0.058675819879371593	0.06991562406858198
1.5015	-0.043540568019162396	0.056695810937293784
1.5348666666666668	-0.027006865722848383	0.03256135803858673
1.5682333333333334	-0.0072135290469513835	-0.0018119357026891714
1.6016000000000001	0.017866401865611503	-0.04381478455183013
1.6349666666666667	0.050413842215176974	-0.0850906236419493
1.6683333333333334	0.08671978056060847	-0.10103135829394044
1.7017	0.10488819228504254	-0.0708400823043373
1.7350666666666668	0.1022388871191896	-0.025172123787924883
1.7684333333333335	0.08895799766074297	0.017426636802990836
1.8018000000000003	0.07126937493269281	0.052292534310859784
1.8351666666666668	0.052571253296594955	0.07744739728600308
1.8685333333333334	0.03518818367937848	0.09292503070198666
1.9019000000000001	0.02029941068857355	0.09807107942222937
1.9352666666666667	0.008232095304521181	0.09287205616063504
1.9686333333333335	-0.0019582845844050567	0.07671854958383298
2.0020000000000002	-0.012089159403688599	0.04914246784120091
2.0353666666666665	-0.024338589957601353	0.01058283412321942
2.0687333333333333	-0.04176547688629201	-0.03744369187525609
2.1021	-0.06800386954633564	-0.08783382213614849
2.135466666666667	-0.10487003808216705	-0.11718599015432923
2.1688333333333336	-0.13443484502740422	-0.09423881982245624
2.2022	-0.14503842561952296	-0.04758442175289235
2.2355666666666667	-0.14400964873972782	-0.0010708916024036452
2.2689333333333335	-0.1370054883763276	0.0391725523104407
2.3023000000000002	-0.12716155853025324	0.07057940790485015
2.3356666666666666	-0.1168313350399634	0.09249950207608734
2.3690333333333333	-0.1080202709150585	0.10469429144815004
2.4024	-0.10143286448853428	0.10686865287688169
2.435766666666667	-0.09707155592577393	0.09871997390600726
2.4691333333333336	-0.0942217877556139	0.07947107982066859
2.5025	-0.09084343623568247	0.048244118069491526
2.5358666666666667	-0.08463456670980463	0.0059317900822132286
2.5692333333333335	-0.07188630997424428	-0.04546041350720831
2.6026000000000002	-0.0476629931102035	-0.09728482675423605
2.635966666666667	-0.010486917938073992	-0.11928971055871102
2.6693333333333333	0.01841331694643611	-0.08777160301494574
2.7027	0.031150972032966573	-0.03896095715082115
2.736066666666667	0.03421640532980519	0.008414581310804303
2.7694333333333336	0.03234486934530045	0.048736114993506996
2.8028000000000004	0.0285490669364441	0.08021434884712186
2.8361666666666667	0.024998121729844835	0.10204977780757207
2.8695333333333335	0.023481535918898566	0.11421823252354985
2.9029000000000003	0.0249047298353664	0.11641736605087272
2.936266666666667	0.029932874782803265	0.10862321693820023
2.9696333333333333	0.03772303239962993	0.09011707530659804
3.003	0.04700815235869893	0.059957276065775195
3.036366666666667	0.05519479030014429	0.01797663588018983
3.0697333333333336	0.05770961052507673	-0.0345715231814962
3.1031	0.04711957342170303	-0.0897657691567797
3.1364666666666667	0.01540246832649328	-0.11596983474089101
3.1698333333333335	-0.019742614820672078	-0.08979208023753671
3.2032000000000003	-0.044162505603704716	-0.04644334829361274
3.236566666666667	-0.060702230616131	-0.003267430382379921
3.2699333333333334	-0.07216515631242709	0.033835807875232105
3.3033	-0.0808976132344143	0.06267033207015996
3.336666666666667	-0.08844872810102561	0.08223137970530939
3.3700333333333337	-0.09656392597859786	0.09186053163318977
3.4034	-0.10670504239621426	0.09116666816659694
3.4367666666666667	-0.11898704674659999	0.07952719170693531
3.4701333333333335	-0.1327963319712282	0.05656073513909532
3.5035000000000003	-0.14615774621508532	0.021512311788249805
3.536866666666667	-0.15551477019847015	-0.024298728908652922
3.5702333333333334	-0.15416005340896288	-0.07639162866720273
3.6036000000000006	-0.13288145954277358	-0.1131598436231695
3.636966666666667	-0.0987105405920603	-0.10088194763236968
3.6703333333333337	-0.07167099199202448	-0.06201108109720482
3.7037	-0.051991229211876655	-0.020435484765852885
3.7370666666666668	-0.03667228084355795	0.01609062208688178
3.7704333333333335	-0.023991908104879	0.04494014846114919
3.8038000000000003	-0.012098626374149712	0.06458041250587376
3.837166666666667	4.939453429807505E-4	0.07440895451133822
3.8705333333333334	0.015099187479939102	0.07367395055578399
3.9039	0.03213151160507832	0.06196585293793705
3.937266666666667	0.05099297300611427	0.038848737771742414
3.9706333333333337	0.06962438856827546	0.003954484005207037
4.0040000000000004	0.083593198941873	-0.04116654956890309
4.037366666666667	0.08427724011188653	-0.08808718453136832
4.070733333333333	0.06220510198426388	-0.10551922082860815
4.1041	0.03387708778708276	-0.08032262979159838
4.137466666666667	0.011905200839137708	-0.0428023854364894
4.170833333333333	-0.004934564067968439	-0.00688985274701831
4.2042	-0.01808619697179198	0.022821710640930526
4.237566666666667	-0.02927562653883159	0.04388257454393146
4.270933333333334	-0.03983217549103846	0.05550331460912217
4.3043000000000005	-0.05076232531225672	0.05655988494041142
4.337666666666667	-0.062705470570114	0.04641029367621485
4.371033333333333	-0.0751130286061672	0.02460756096457689
4.4044	-0.0867723788978022	-0.008835208663862282
4.437766666666667	-0.09446547265606825	-0.05220856282876357
4.471133333333333	-0.09249481759072753	-0.09825415362983447
4.5045	-0.0754433743204031	-0.12035437128527982
4.537866666666667	-0.056519622391628443	-0.09668343175583632
4.571233333333334	-0.04722019277099332	-0.05610084352504935
4.6046000000000005	-0.04400689116093465	-0.016616338879555215
4.637966666666667	-0.04360621611881399	0.01599907667371442
4.671333333333333	-0.04439107012932009	0.039536286640603935
4.7047	-0.044635769242585	0.05342154847743669
4.738066666666667	-0.043629432241670985	0.056879016379327935
4.771433333333333	-0.04129184012798626	0.049457007598342345
4.8048	-0.03770269640655294	0.03048612280724411
4.838166666666667	-0.03415931390390109	1.5909333302632778E-4
4.871533333333334	-0.032815153794132024	-0.04053375350682781
4.9049000000000005	-0.037727109710077644	-0.08671912960659622
4.938266666666667	-0.05372520462894809	-0.11968596846060131
4.971633333333334	-0.0723475751706168	-0.1073481889979237
5.005	-0.07878585356824253	-0.06888286412348027
5.038366666666667	-0.07619674102014096	-0.028424671041255845
5.071733333333333	-0.06904420172845777	0.0059480303175554194
5.1051	-0.05972990560999436	0.031580982717814676
5.138466666666667	-0.0499861036682131	0.04750742331857724
5.171833333333334	-0.040565914439948225	0.05294526555674847
5.2052000000000005	-0.03164396850693957	0.04749402860262589
5.238566666666667	-0.022255459907871367	0.03094570753503073
5.271933333333334	-0.011375811303157013	0.003610168702874006
5.3053	0.003125772833679319	-0.03347881284818344
5.338666666666667	0.023208914537904413	-0.07524347319986202
5.372033333333333	0.05055791544993116	-0.10621613384118639
5.4054	0.07292727223085704	-0.09664055465198723
5.438766666666667	0.07603836064591873	-0.05819902657404247
5.472133333333334	0.06660370914653091	-0.017238628526145883
5.5055000000000005	0.05149850798046629	0.017202436393652765
5.538866666666667	0.03453925145354242	0.04277805921469416
5.572233333333335	0.017933553678684544	0.058405664922608014
5.605600000000001	0.002890421921045161	0.0635922955422521
5.638966666666667	-0.010568588553247715	0.058141429720288296
5.6723333333333334	-0.023366487810434267	0.04157009317373617
5.7057	-0.0371526737646366	0.013881588928520872
5.739066666666667	-0.05387825817632913	-0.023817621755710117
5.772433333333334	-0.07617671599328901	-0.0678682961483264
5.8058000000000005	-0.10712316742430944	-0.10677523886250351
5.839166666666667	-0.1402188053383433	-0.1100164742415633
5.872533333333334	-0.15618751135641112	-0.0742250503091601
5.9059	-0.1568613754608021	-0.03049425636579156
5.939266666666667	-0.1493873676464909	0.009042887688640422
5.9726333333333335	-0.1380955092659889	0.040581205621610855
6.006	-0.12535317488779923	0.06270699128653728
6.039366666666667	-0.11304775292004487	0.07480517242376306
6.072733333333334	-0.10221198016910854	0.07665940550086378
6.1061000000000005	-0.09245398058109361	0.06774210131589453
6.139466666666667	-0.08271823725821198	0.04751474774813749
6.172833333333334	-0.07116804804981475	0.01600372842725689
6.2062	-0.055132079140586765	-0.025587659244968308
6.239566666666667	-0.03131867905286351	-0.07274567182103275
6.2729333333333335	0.0034022818143151223	-0.11114751634498915
6.3063	0.03994228373200481	-0.10695032877724886
6.339666666666667	0.05846671358849531	-0.06578174948267534
6.373033333333334	0.06278444928509619	-0.019036588377796648
6.4064000000000005	0.05975192474452695	0.02298428837501576
6.439766666666667	0.05311550813725019	0.05659157179019936
6.473133333333334	0.04583378927989845	0.08104795776673057
6.5065	0.03974782415650213	0.09550850610969752
6.539866666666667	0.03600652727872322	0.09989650362397279
6.5732333333333335	0.035010474088142285	0.09401240522381007
6.6066	0.03646453717564824	0.07741150035554026
6.639966666666667	0.03867381731778374	0.0491444987366203
