#MIN=0	-20	0	0
#MAX=3200	120	100	100
#SCALE=3200	50	50	50
#DEC=0	1	1	1
#DEF="Zeit" t / s	"Temperatur" &J_B12 / °C	"Neue Größe" f_1	"Neue Größe" f_2
175,001	-103,643962946754	175,001	0
176,001	-103,503275227456	176,001	0
177,001	-103,503275227456	177,001	0
178,001	-103,503275227456	178,001	0
179,001	-102,873167601495	179,001	0
180,001	-103,22189978886	180,001	0
181,001	-102,732479882197	181,001	0
182,001	-102,940524350263	182,001	0
183,001	-102,591792162898	183,001	0
184	-102,659148911667	184	0
185	-102,169729005004	185	0
186	-102,029041285705	186	0
187	-101,888353566407	187	0
188,001	-101,674334876579	188,001	0
189	-101,815022595877	189	0
190	-101,325602689214	190	0
191	-101,184914969916	191	0
192,001	-100,903539531319	192,001	0
193	-101,111583999386	193	0
194	-100,622164092723	194	0
195	-100,970896280088	195	0
196	-100,622164092723	196	0
197	-100,340788654127	197	0
198	-100,267457683597	198	0
198,999	-100,05941321553	198,999	0
200	-99,9252798916969	200	0
200,999	-100,126769964298	200,999	0
201,999	-99,6665960207292	201,999	0
202,999	-99,7285207736291	202,999	0
204	-99,2785702142776	204	0
205,001	-99,1492282787937	205,001	0
206	-99,0198863433099	206	0
207,001	-98,9524691607259	207,001	0
208,001	-98,823127225242	208,001	0
209,001	-98,6318605368582	209,001	0
210,001	-98,5025186013744	210,001	0
211,001	-98,6318605368582	211,001	0
212,001	-98,3057594833065	212,001	0
213,001	-98,2438347304066	213,001	0
214,001	-98,1764175478227	214,001	0
215,001	-97,9177336768549	215,001	0
216,001	-97,7264669884711	216,001	0
217	-97,4677831175034	217	0
218	-97,2710239994356	218	0
219	-97,4003659349194	219	0
220	-97,2710239994356	220	0
221	-96,821073440084	221	0
222	-96,6917315046002	222	0
223	-96,7536562575001	223	0
224	-96,6917315046002	224	0
225	-96,3037056981486	225	0
226	-96,0450218271808	226	0
227	-96,2362885155646	227	0
228	-95,9776046445968	228	0
229	-95,9156798916969	229	0
230	-95,6569960207292	230	0
231	-95,5276540852453	231	0
232	-95,4602369026614	232	0
232,999	-95,2015530316936	232,999	0
234	-95,1396282787937	234	0
235	-94,880944407826	235	0
235,999	-94,9428691607259	235,999	0
236,999	-94,7516024723421	236,999	0
238	-94,813527225242	238	0
238,999	-94,3635766658905	238,999	0
240	-94,4255014187904	240	0
241,001	-93,9755508594389	241,001	0
242,001	-94,0374756123388	242,001	0
243,001	-93,846208923955	243,001	0
244	-93,5875250529873	244	0
245,001	-93,7168669884711	245,001	0
246,001	-93,5875250529873	246,001	0
247,001	-93,1994992465357	247,001	0
248,001	-93,3288411820195	248,001	0
249,001	-93,0701573110518	249,001	0
250,001	-93,1320820639517	250,001	0
251,001	-92,873398192984	251,001	0
252	-92,6821315046002	252	0
253,001	-92,4234476336325	253,001	0
254	-92,4853723865324	254	0
255	-92,3560304510485	255	0
256	-92,1647637626647	256	0
257	-91,9060798916969	257	0
258	-91,7767379562131	258	0
259	-91,7767379562131	259	0
260	-91,5180540852454	260	0
261	-91,2593702142776	261	0
262	-91,3887121497615	262	0
263	-91,0006863433098	263	0
264	-91,1300282787937	264	0
265	-90,871344407826	265	0
266	-90,871344407826	266	0
267	-90,4833186013744	267	0
267,999	-90,4833186013744	267,999	0
269	-90,2246347304066	269	0
270,001	-90,2246347304066	270,001	0
270,999	-90,0952927949228	270,999	0
271,999	-89,9659508594389	271,999	0
273	-89,836608923955	273	0
274	-89,769191741371	274	0
275	-89,3192411820195	275	0
276,001	-89,4485831175034	276,001	0
277,001	-89,4485831175034	277,001	0
278,001	-89,1898992465356	278,001	0
279,001	-89,0605573110518	279,001	0
280,001	-88,8018734400841	280,001	0
281,001	-88,6725315046002	281,001	0
282,001	-88,4138476336324	282,001	0
283,001	-88,6051143220162	283,001	0
284,001	-87,963861211907	284,001	0
285,001	-88,0258218271808	285,001	0
286,001	-88,0258218271808	286,001	0
287	-87,7671379562131	287	0
288	-87,5084540852454	288	0
289	-87,5084540852454	289	0
290	-87,1878095990038	290	0
291	-87,3791121497615	291	0
292	-86,9910863433099	292	0
293	-87,2497702142776	293	0
294	-87,1204282787937	294	0
295	-86,861744407826	295	0
296	-86,7324024723421	296	0
297	-86,7324024723421	297	0
298	-86,3443766658905	298	0
299	-86,3443766658905	299	0
300	-86,2150347304066	300	0
301	-86,0856927949228	301	0
301,999	-85,827008923955	301,999	0
302,999	-85,6976669884712	302,999	0
303,999	-85,4389831175034	303,999	0
304,999	-85,5683250529873	304,999	0
306	-85,1802992465357	306	0
307	-85,1802992465357	307	0
308	-84,9216153755679	308	0
309	-84,9216153755679	309	0
310	-84,792273440084	310	0
311	-84,6629315046002	311	0
312,001	-84,5335895691163	312,001	0
313,001	-84,4042476336325	313,001	0
314,001	-84,2749056981485	314,001	0
315,001	-84,1455637626647	315,001	0
316,001	-84,1455637626647	316,001	0
317,001	-83,6955773409393	317,001	0
318,001	-83,886879891697	318,001	0
319,001	-83,4368934699715	319,001	0
320,001	-83,3695121497615	320,001	0
321	-83,3695121497615	321	0
322	-83,3695121497615	322	0
323	-82,919525728036	323	0
324	-82,7901837925522	324	0
325	-82,852144407826	325	0
326	-82,5314999215844	326	0
327	-82,5934605368582	327	0
328	-82,3347766658905	328	0
329	-82,4641186013744	329	0
330	-82,0760927949227	330	0
331	-81,9467508594389	331	0
332	-82,0760927949227	332	0
333	-81,6261063731973	333	0
334	-81,4293831175034	334	0
335	-81,6880669884711	335	0
336	-80,979396695778	336	0
337	-80,8500547602941	337	0
337,999	-81,1706992465356	337,999	0
338,999	-80,9120153755679	338,999	0
340	-81,0413573110518	340	0
341,001	-80,7207128248102	341,001	0
342	-80,6533315046002	342	0
343	-80,3946476336324	343	0
344	-80,5239895691163	344	0
345	-79,9487909722124	345	0
346	-80,0066218271808	346	0
347,001	-79,8291014199736	347,001	0
348,001	-79,7667485564957	348,001	0
349,001	-79,6470590042569	349,001	0
350,001	-79,5273694520181	350,001	0
351,001	-79,5273694520181	351,001	0
352,001	-79,2306536587796	352,001	0
353,001	-79,1109641065408	353,001	0
354,001	-79,1109641065408	354,001	0
355,001	-78,7518954498244	355,001	0
356	-78,7518954498244	356	0
357	-78,6322058975856	357	0
358	-78,8092321385852	358	0
359	-78,5698530341076	359	0
360	-78,2731372408692	360	0
361,001	-78,392826793108	361,001	0
362	-78,2107843773912	362	0
363	-78,0910948251524	363	0
364	-77,9140685841527	364	0
365	-77,5549999274363	365	0
366	-77,8517157206748	366	0
367	-77,4353103751975	367	0
368	-77,6123366161972	368	0
369	-77,3156208229587	369	0
370,001	-77,0762417184811	370,001	0
371	-77,0138888550031	371	0
372	-76,8941993027643	372	0
373	-76,7171730617647	373	0
374,001	-76,7171730617647	374,001	0
375	-76,5974835095259	375	0
376	-76,3581044050483	376	0
377	-76,3581044050483	377	0
378	-76,1187253005706	378	0
379	-75,879346196093	379	0
380	-75,879346196093	380	0
381	-75,879346196093	381	0
382	-75,879346196093	382	0
383,001	-75,6973037803763	383,001	0
384,001	-75,4579246758987	384,001	0
385,001	-75,280898434899	385,001	0
386,001	-75,1612088826602	386,001	0
387,001	-75,0415193304214	387,001	0
388,001	-74,9791664669435	388,001	0
389,001	-74,9218297781826	389,001	0
390	-74,682450673705	390	0
391	-74,8021402259438	391	0
392	-74,4430715692274	392	0
393	-74,3807187057494	393	0
394	-74,2036924647498	394	0
395	-74,2036924647498	395	0
396	-73,9643133602721	396	0
397	-74,021650049033	397	0
398	-73,7822709445554	398	0
399	-73,8446238080333	399	0
400	-73,6052447035557	400	0
401	-73,3658655990781	401	0
402	-73,3035127356002	402	0
403,001	-73,1264864946005	403,001	0
404	-73,1264864946005	404	0
405	-72,7674178378841	405	0
406	-72,6477282856453	406	0
407,001	-72,6477282856453	407,001	0
408	-72,5280387334065	408	0
409	-72,5280387334065	409	0
410	-72,1116000555524	410	0
411	-72,4083491811677	411	0
412	-72,2886596289289	412	0
413	-71,9295909722125	413	0
414	-71,6328418465972	414	0
415	-71,6328418465972	415	0
416	-71,570522315496	416	0
417	-71,5131522943584	417	0
418	-71,2114536587796	418	0
419,001	-71,2114536587796	419,001	0
420,001	-71,2114536587796	420,001	0
421,001	-70,7950149809256	421,001	0
422,001	-70,972074554302	422,001	0
423	-70,7326954498244	423	0
424	-70,6130058975856	424	0
425	-70,4359463242091	425	0
426	-70,4933163453468	426	0
427	-70,1965672197315	427	0
428	-70,2539372408692	428	0
429	-70,2539372408692	429	0
430	-70,0145581363916	430	0
431	-69,8948685841527	431	0
432	-69,8948685841527	432	0
433	-69,6554894796751	433	0
434	-69,775179031914	434	0
435	-69,2964208229587	435	0
436	-69,4161103751975	436	0
437,001	-69,2390508018211	437,001	0
438	-69,1767312707199	438	0
439,001	-68,9373521662423	439,001	0
440,001	-68,8176626140035	440,001	0
441	-68,8176626140035	441	0
442	-68,9373521662423	442	0
443	-68,6979730617647	443	0
444	-68,6979730617647	444	0
445	-68,3389044050483	445	0
446	-68,042155279433	446	0
447	-67,9798357483319	447	0
448	-68,2192148528094	448	0
449	-67,7404566438542	449	0
450	-67,9798357483319	450	0
451	-67,6207670916154	451	0
452	-67,6207670916154	452	0
453	-67,5010775393766	453	0
454	-67,261698434899	454	0
455,001	-67,261698434899	455,001	0
456,001	-67,2043284137614	456,001	0
457,001	-67,1420088826602	457,001	0
458	-66,8402769147046	458	0
459	-66,9026297781826	459	0
460	-66,9026297781826	460	0
461	-66,663250673705	461	0
462	-66,6058806525674	462	0
463	-66,3665015480898	463	0
464	-66,0074328913733	464	0
465	-66,1221396012718	465	0
466	-66,3041820169886	466	0
467	-65,8877433391345	467	0
468	-65,9451133602722	468	0
469	-65,7680537868957	469	0
470	-65,3466655990781	470	0
471,001	-65,5286746824181	471,001	0
472,001	-65,5860447035557	472,001	0
473,001	-65,2269760468393	473,001	0
474	-65,2269760468393	474	0
475	-65,1072864946005	475	0
476	-64,9302269212241	476	0
477	-64,8679073901229	477	0
478	-64,6908478167465	478	0
479	-64,5088387334065	479	0
480	-64,3891491811677	480	0
481	-64,3891491811677	481	0
482	-64,1497700766901	482	0
483	-64,2694596289288	483	0
484	-64,0300805244513	484	0
485	-63,9103909722124	485	0
486	-64,0300805244513	486	0
487	-63,6710118677348	487	0
488	-63,6710118677348	488	0
489	-63,4316327632572	489	0
490,001	-63,4939522943584	490,001	0
491	-63,3119432110184	491	0
492	-63,1922536587796	492	0
493,001	-62,952874554302	493,001	0
494	-62,7758149809256	494	0
495,001	-62,6561254286868	495,001	0
496	-62,952874554302	496	0
497	-62,7134954498244	497	0
498	-62,7708321385853	498	0
499	-62,536435876448	499	0
500	-62,4741163453468	500	0
501	-62,1773672197315	501	0
502,001	-62,0576776674927	502,001	0
503	-61,7559790319139	503	0
504,001	-62,1150476886303	504,001	0
505	-61,8182985630151	505	0
506,001	-61,7559790319139	506,001	0
507,001	-61,7559790319139	507,001	0
508,001	-61,5165999274363	508,001	0
509,001	-61,3969103751975	509,001	0
510	-61,2772208229587	510	0
511	-61,5165999274363	511	0
512,003	-60,9804716973435	512,003	0
513	-60,8607821451047	513	0
514	-60,9181521662423	514	0
515	-60,7984626140035	515	0
516	-60,9181521662423	516	0
517	-60,7984626140035	517	0
518	-60,5590835095259	518	0
519	-60,5590835095259	519	0
520	-60,5590835095259	520	0
521	-60,3197044050483	521	0
522	-60,1426448316718	522	0
523	-60,0803253005706	523	0
524	-59,7928514817431	524	0
525,001	-60,022955279433	525,001	0
526,001	-59,9074114817431	526,001	0
527	-59,733202787689	527	0
528,001	-59,733202787689	528,001	0
529	-59,3346114817431	529	0
530	-59,449171481743	530	0
531	-59,3895227876891	531	0
532	-59,1604027876891	532	0
533	-59,105491481743	533	0
534	-59,0458427876891	534	0
535	-59,0458427876891	535	0
536	-58,7618114817431	536	0
537	-58,8167227876891	537	0
538,001	-58,5326914817431	538,001	0
539,001	-58,4730427876891	539,001	0
540,001	-58,189011481743	540,001	0
541,001	-57,9598914817431	541,001	0
542,001	-57,730771481743	542,001	0
543,001	-57,785682787689	543,001	0
544	-57,3870914817431	544	0
545	-57,4420027876891	545	0
546	-57,157971481743	546	0
547	-56,928851481743	547	0
548	-56,928851481743	548	0
549	-56,7546427876891	549	0
550	-56,699731481743	550	0
551	-56,470611481743	551	0
552	-56,126931481743	552	0
553	-56,4109627876891	553	0
554,004	-56,241491481743	554,004	0
555	-56,2964027876891	555	0
556	-56,0123714817431	556	0
557	-56,0672827876891	557	0
558	-56,0672827876891	558	0
559	-55,9527227876891	559	0
560	-55,7236027876891	560	0
561,001	-55,897811481743	561,001	0
562,001	-55,7832514817431	562,001	0
563,001	-55,7832514817431	563,001	0
564	-55,7236027876891	564	0
565	-55,6090427876891	565	0
566	-55,4395714817431	566	0
567	-55,2653627876891	567	0
568	-55,0362427876891	568	0
569	-55,0958914817431	569	0
570	-55,0958914817431	570	0
571,001	-55,0362427876891	571,001	0
572,001	-54,8667714817431	572,001	0
573,001	-54,8071227876891	573,001	0
574,001	-54,6925627876891	574,001	0
575,001	-54,6925627876891	575,001	0
576,001	-54,5780027876891	576,001	0
577,001	-54,5780027876891	577,001	0
578,001	-54,5230914817431	578,001	0
579,001	-54,2939714817431	579,001	0
580	-54,4085314817431	580	0
581	-54,2343227876891	581	0
582	-54,0052027876891	582	0
583	-53,9502914817431	583	0
584,006	-53,890642787689	584,006	0
585	-54,0052027876891	585	0
586	-53,7211714817431	586	0
587	-53,492051481743	587	0
588	-53,3774914817431	588	0
589	-53,492051481743	589	0
590	-53,492051481743	590	0
591	-53,2032827876891	591	0
592	-53,4324027876891	592	0
593	-53,2032827876891	593	0
594	-53,1483714817431	594	0
594,999	-53,033811481743	594,999	0
596	-52,804691481743	596	0
597	-52,9192514817431	597	0
598	-52,745042787689	598	0
599	-52,690131481743	599	0
600	-52,6304827876891	600	0
601	-52,745042787689	601	0
602	-52,745042787689	602	0
603	-52,5159227876891	603	0
604	-52,2868027876891	604	0
605,001	-52,117331481743	605,001	0
606,001	-52,117331481743	606,001	0
607,001	-52,0027714817431	607,001	0
608,001	-51,8285627876891	608,001	0
609,001	-51,7736514817431	609,001	0
610,001	-51,7736514817431	610,001	0
611,001	-51,7736514817431	611,001	0
612,001	-51,370322787689	612,001	0
613	-51,4848827876891	613	0
614	-51,4848827876891	614	0
615	-51,370322787689	615	0
616	-50,9717314817431	616	0
617	-51,2008514817431	617	0
618	-51,086291481743	618	0
619	-51,1412027876891	619	0
620	-50,797522787689	620	0
621	-50,6280514817431	621	0
622	-50,6829627876891	622	0
623	-50,5684027876891	623	0
624	-50,6280514817431	624	0
625	-50,3989314817431	625	0
626	-50,2843714817431	626	0
627	-50,0552514817431	627	0
627,999	-50,224722787689	627,999	0
629	-50,1101627876891	629	0
629,999	-50,1101627876891	629,999	0
631,001	-49,9956027876891	631,001	0
632	-49,9956027876891	632	0
633	-49,8261314817431	633	0
634	-49,597011481743	634	0
635	-49,6519227876891	635	0
636,001	-49,6519227876891	636,001	0
637	-49,3678914817431	637	0
638,001	-49,3678914817431	638,001	0
639,001	-49,3082427876891	639,001	0
640,001	-49,1936827876891	640,001	0
641,001	-49,1936827876891	641,001	0
642,001	-48,9096514817431	642,001	0
643,001	-49,138771481743	643,001	0
644,001	-48,795091481743	644,001	0
645,001	-48,7354427876891	645,001	0
646,001	-48,6805314817431	646,001	0
647	-48,7354427876891	647	0
648	-48,6208827876891	648	0
649,001	-48,6208827876891	649,001	0
650	-48,451411481743	650	0
651	-48,222291481743	651	0
652	-48,506322787689	652	0
653	-48,277202787689	653	0
654	-48,277202787689	654	0
655	-48,0480827876891	655	0
656	-48,0480827876891	656	0
657	-47,933522787689	657	0
658	-47,764051481743	658	0
659	-47,764051481743	659	0
660	-47,818962787689	660	0
661,001	-47,5898427876891	661,001	0
662	-47,4752827876891	662	0
663	-47,305811481743	663	0
663,999	-47,360722787689	663,999	0
664,999	-47,420371481743	664,999	0
665,999	-47,360722787689	665,999	0
667	-47,1316027876891	667	0
668	-47,246162787689	668	0
669,001	-46,847571481743	669,001	0
670,001	-46,6184514817431	670,001	0
671,001	-46,733011481743	671,001	0
672,001	-46,787922787689	672,001	0
673,001	-46,6733627876891	673,001	0
674,001	-46,5588027876891	674,001	0
675,001	-46,3296827876891	675,001	0
676,001	-46,274771481743	676,001	0
677,001	-46,3893314817431	677,001	0
678,001	-46,3296827876891	678,001	0
679,001	-46,0456514817431	679,001	0
680,001	-46,215122787689	680,001	0
681	-45,931091481743	681	0
682,001	-45,9860027876891	682,001	0
683	-45,816531481743	683	0
684	-45,701971481743	684	0
685	-45,8714427876891	685	0
686	-45,587411481743	686	0
687	-45,7568827876891	687	0
688	-45,358291481743	688	0
689	-45,2437314817431	689	0
690	-45,358291481743	690	0
691	-45,1840827876891	691	0
692	-45,2986427876891	692	0
693,002	-45,069522787689	693,002	0
694	-45,014611481743	694	0
695	-45,129171481743	695	0
696	-44,785491481743	696	0
696,999	-44,611282787689	696,999	0
698	-44,611282787689	698	0
698,999	-44,556371481743	698,999	0
699,999	-44,556371481743	699,999	0
701	-44,2676027876891	701	0
702	-44,4418114817431	702	0
703	-44,2126914817431	703	0
704,001	-44,2126914817431	704,001	0
705,001	-44,1530427876891	705,001	0
706,001	-44,038482787689	706,001	0
707,001	-43,983571481743	707,001	0
708,001	-44,0981314817431	708,001	0
709,001	-44,038482787689	709,001	0
710,001	-43,9239227876891	710,001	0
711,001	-43,754451481743	711,001	0
712,001	-43,6948027876891	712,001	0
713,001	-43,6948027876891	713,001	0
714	-43,5253314817431	714	0
715,001	-43,410771481743	715,001	0
716	-43,410771481743	716	0
717	-43,067091481743	717	0
718	-43,122002787689	718	0
719	-43,067091481743	719	0
720	-43,181651481743	720	0
721	-42,9525314817431	721	0
722	-43,0074427876891	722	0
723	-42,778322787689	723	0
724	-42,608851481743	724	0
725	-42,723411481743	725	0
726	-42,608851481743	726	0
727	-42,494291481743	727	0
728	-42,2651714817431	728	0
729	-42,494291481743	729	0
730	-42,2651714817431	730	0
730,999	-42,1506114817431	730,999	0
732	-42,0909627876891	732	0
732,999	-42,1506114817431	732,999	0
733,999	-42,0909627876891	733,999	0
735	-41,9764027876891	735	0
736	-41,9764027876891	736	0
736,999	-41,9214914817431	736,999	0
738	-41,7472827876891	738	0
739,001	-41,6327227876891	739,001	0
740,001	-41,463251481743	740,001	0
741,001	-41,5778114817431	741,001	0
742,001	-41,3486914817431	742,001	0
743,001	-41,2890427876891	743,001	0
744,001	-41,4036027876891	744,001	0
745,001	-41,234131481743	745,001	0
746,001	-41,119571481743	746,001	0
747,001	-41,0050114817431	747,001	0
748,001	-41,0050114817431	748,001	0
749	-40,9453627876891	749	0
750	-40,8308027876891	750	0
751	-40,775891481743	751	0
752	-40,661331481743	752	0
753	-40,546771481743	753	0
754	-40,546771481743	754	0
755	-40,203091481743	755	0
756	-40,4322114817431	756	0
757	-40,317651481743	757	0
758	-40,0885314817431	758	0
759	-40,317651481743	759	0
760	-39,9750411468769	760	0
761	-39,9750411468769	761	0
762	-39,9750411468769	762	0
763	-39,9750411468769	763	0
764	-39,8651890920824	764	0
765	-39,5356329276988	765	0
766	-39,6454849824933	766	0
766,999	-39,6454849824933	766,999	0
767,999	-39,4257808729043	767,999	0
769	-39,4257808729043	769	0
770	-39,3159288181098	770	0
771	-39,3159288181098	771	0
772	-39,3159288181098	772	0
773	-39,2060767633153	773	0
774	-39,2060767633153	774	0
775,001	-38,9863726537262	775,001	0
776,001	-39,1488793854552	776,001	0
777,001	-38,9863726537262	777,001	0
778,001	-38,8765205989317	778,001	0
779,001	-38,8238351946536	779,001	0
780,003	-38,8193232210717	780,003	0
781,001	-38,5469644345481	781,001	0
782,001	-38,4371123797536	782,001	0
783,001	-38,4371123797536	783,001	0
784,001	-38,3844269754755	784,001	0
785	-38,4371123797536	785	0
786,001	-38,3272603249591	786,001	0
787	-38,4371123797536	787	0
788	-38,10755621537	788	0
789	-37,9450187562974	789	0
790	-38,10755621537	790	0
791	-37,887852105781	791	0
792	-37,887852105781	792	0
793	-37,8351667015029	793	0
794	-37,7253146467084	794	0
795	-37,668147996192	795	0
796	-37,5056105371193	796	0
797	-37,5056105371193	797	0
798	-37,4484438866029	798	0
799	-37,1760543727358	799	0
800	-37,3385918318084	800	0
801	-37,2287397770139	801	0
801,999	-37,3912465087429	801,999	0
803	-37,0662023179412	803	0
804	-36,9563502631467	804	0
805	-36,9563502631467	805	0
806	-36,8464982083522	806	0
807	-37,0090356674249	807	0
808	-36,8464982083522	808	0
809	-36,5696274482468	809	0
810,001	-36,5696274482468	810,001	0
811,001	-36,6267940987632	811,001	0
812,001	-36,6794795030413	812,001	0
813,001	-36,3499233386577	813,001	0
814,001	-36,4597753934522	814,001	0
815,001	-36,1873858795851	815,001	0
816,001	-36,1873858795851	816,001	0
817,001	-36,3499233386577	817,001	0
818,001	-36,0775338247906	818,001	0
819	-35,8578297152015	819	0
820	-35,8578297152015	820	0
821	-36,0203671742742	821	0
822	-35,8578297152015	822	0
823	-35,9105151194796	823	0
824	-35,8006630646851	824	0
825	-35,8006630646851	825	0
826	-35,5809589550961	826	0
827	-35,6908110098906	827	0
828	-35,4711069003016	828	0
829	-35,528273550818	829	0
830	-35,4184214960234	830	0
831	-35,3085694412289	831	0
832	-35,0888653316399	832	0
833	-35,2514027907125	833	0
834,001	-35,141550735918	834,001	0
835	-35,141550735918	835	0
836	-34,8691612220508	836	0
837	-34,9218466263289	837	0
838	-34,9218466263289	838	0
839	-34,6494571124618	839	0
840	-34,6494571124618	840	0
841	-34,8119945715345	841	0
842	-34,7021425167399	842	0
843	-34,3199009480782	843	0
844	-34,3199009480782	844	0
845	-34,3199009480782	845	0
846,001	-34,2100488932837	846,001	0
847,001	-34,3199009480782	847,001	0
848,001	-34,2100488932837	848,001	0
849,001	-34,2100488932837	849,001	0
850,001	-34,1001968384892	850,001	0
851,001	-33,9903447836946	851,001	0
852	-34,1528822427673	852	0
853	-33,9331781331783	853	0
854	-33,7706406741056	854	0
855	-33,6607886193111	855	0
856	-33,6607886193111	856	0
857	-33,7134740235892	857	0
858	-33,4410845097221	858	0
859	-33,4937699140002	859	0
860	-33,3839178592057	860	0
861	-33,4410845097221	861	0
